시도,시군구,허가구분,건축구분,주건축물수,부속건축물동수,주용도,기타용도,대지면적(_),건축면적(_),건폐율(%),연면적(_),용적률산전용면적(_),용적률(%),주용도(동),대표용도(동),세대수(동),호수(동),가구수(동),주구조(동),기타구조(동),지붕구조(동),건축면적(동)(_),연면적(동)(_),용적률산정용면적(동)(_),지하층수(동),지상층수(동),높이(m),승용승강기수(동),비상용승강기수(동),설계자상호명,허가_비허가
경상남도,구미시,신축허가,신축,21,1,단독주택,소매점,159.3,"1,319.44",58.7726,393.88,"3,332.52",178.89,제2종근린생활시설,사무소,0,0,0,철골철근콘크리트구조,철근콘크리트구조,기타지붕,24.2,280,"1,078.08",0,0,13.65,0,0,종합건축사사무소엠씨,허가
인천광역시,나주시,신축허가,증축,1,0,제2종근린생활시설,축사,"2,983",91.9,12.4,"35,216.15",323,33.67,단독주택,휴게음식점,0,0,2,경량철골구조,경량철골구조,(철근)콘크리트,38.46,5.95,453.3,0,0,5.7,0,0,남기영건축사사무소,허가
충청남도,나주시,증축신고,신축,1,0,제2종근린생활시설,소매점,938,329.3,67.5267,369.12,69.8,38.2,동.식물관련시설,축사,0,0,0,경량철골구조,철근콘크리트구조,기타지붕,84.09,199.82,72.72,0,0,8.3,0,0,해오름건축사사무소,허가
경상남도,계룡시,신축허가,신축,1,1,제2종근린생활시설,소매점,36.4,334.71,25.67,221.19,"2,122.88",27.35,제2종근린생활시설,단독주택,0,0,0,단일형강구조,철근콘크리트구조,기타지붕,32,96,198,1,1,2.7,0,0,(주)건축사사무소공감,허가
전라북도,관악구,신축신고,신축,1,4,단독주택,단독주택,"3,711",170.44,11.69,459.35,"1,810.80",54.3226,단독주택,소매점,11,0,2,경량철골구조,철근콘크리트구조,기타지붕,175,84.7,18.36,0,4,13.9,1,0,건축사사무소지유,허가
충청남도,신안군,신축허가,신축,1,1,제2종근린생활시설,우사및퇴비사,"1,431",59.88,13.81,97.64,632.41,42.85,동.식물관련시설,물품 제조공장,0,0,1,경량철골구조,철근콘크리트구조,기타지붕,148.2,66.91,163.94,1,4,7.9,0,0,(주)대한종합건축사사무소,허가
경기도,안동시,신축신고,신축,1,0,제2종근린생활시설,축사,"1,155",212,24.87,989.1,235.2,315.66,제2종근린생활시설,축사,0,0,2,일반철골구조,철근콘크리트구조,기타지붕,85.1,197.5,654.24,0,0,2.5,0,0,보성엔지니어링건축사사무소,허가
경상북도,나주시,신축허가,신축,1,1,단독주택,단독주택,610,44.11,25.67,"73,989.51",522.95,11.42,단독주택,단독주택,0,0,1,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,7.92,255.19,658.59,0,1,3.3,0,0,경남건축사사무소,허가
충청남도,북구,증축신고,신축,4,1,동.식물관련시설,어린이집,708,50.47,20.4643,470.65,79.15,11.01,동.식물관련시설,휴게음식점,0,0,2,경량철골구조,철근콘크리트구조,(철근)콘크리트,132.4,137.27,"3,903.68",0,2,2.9,0,0,(주)케이지엔지니어링 종합건축사사무소,허가
충청남도,관악구,신축신고,신축,1,0,단독주택,단독주택,665,"4,256.90",2.1731,65.07,734.92,2.7,단독주택,단독주택,1,0,1,경량철골구조,철근콘크리트구조,(철근)콘크리트,60,"6,239.04",279.7,0,0,5.9,0,0,건축사사무소 신건축,허가
전라북도,용인시 수지구,도시환경협의(건축허가),증축,5,0,동.식물관련시설,주택,"10,194",18.91,59.94,133.56,"6,243.59",22.83,제1종근린생활시설,다가구주택,7,0,0,경량철골구조,목조,(철근)콘크리트,51.41,394,466.42,1,2,3.5,0,0,드림 건축사사무소,허가
광주광역시,제주시,신축허가,신축,3,0,공동주택,다가구주택,"12,208",69.77,33.08,99.4,97.8,15.4,공장,일반음식점,12,0,1,경량철골구조,철근콘크리트구조,(철근)콘크리트,3,96,80,0,2,4.3,0,0,이상건축사사무소,허가
충청남도,진천군,용도변경허가,증축,1,2,제1종근린생활시설,"제1종근린생활시설,창고시설,단독주택","6,129",233.21,52.2293,370.09,303.21,54.2165,제1종근린생활시설,일반음식점,4,0,0,철근콘크리트구조,철근콘크리트구조,기타지붕,52.82,"4,499.80","1,456.82",1,5,3.16,1,0,삼정에이엔디(주)건축사사무소,허가
경상북도,사천시,증축신고,신축,1,3,단독주택,오피스텔,"8,265","2,589.89",19.57,83.38,291.5,43.06,단독주택,기타공장,0,0,3,철근콘크리트구조,철근콘크리트구조,철근콘크리트,65.16,114.75,147.49,0,0,7,0,0,아리울 건축사사무소,허가
강원도,광양시,신축허가,신축,1,0,제2종근린생활시설,단독주택,"1,696",62.34,12.01,"2,624","1,817.72",490.29,제2종근린생활시설,축사,2,0,1,경량철골구조,철근콘크리트구조,기타지붕,198,49.5,156,0,0,3.16,0,0,건축사사무소 하우스팩토리,허가
경상북도,양산시,증축신고,신축,3,0,동.식물관련시설,사무소,"9,777",147.76,19.4899,72.94,50.52,46.4,제1종근린생활시설,기타공장,0,0,1,경량철골구조,철근콘크리트구조,기타지붕,64,"1,380.90",137.12,0,2,4.85,0,0,(주)삼희건축사사무소,허가
경상남도,청도군,신축허가,증축,2,3,공장,축사(우사),175.2,409.14,22.48,"2,870.31","1,524.45",27.8144,창고시설,일반창고,9,0,0,일반철골구조,철근콘크리트구조,기타지붕,19.5,19.5,590.99,0,3,3.2,0,0,건축사사무소삼인,허가
경기도,동대문구,신축허가,신축,1,0,제1종근린생활시설,다가구주택,587,473.1,51.67,120.8,572.58,928.7642,공장,기타동식물관련시설,1,0,0,경량철골구조,철근콘크리트구조,기타지붕,64.26,117.64,826.18,0,1,4.7,0,0,(주)세라건축사사무소,허가
전라북도,남구,신축신고,신축,1,3,단독주택,"제1,2종근린생활시설","1,143",95.24,4.46,225.01,164.94,24.8464,제2종근린생활시설,축사,7,0,1,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,93.69,292.04,69.87,0,4,13.5,0,0,창평건축사사무소,허가
전라남도,여수시,증축허가,증축,1,0,제2종근린생활시설,다세대주택/업무시설(오피스텔)/제1종근린생활시설(소매점),"1,408",138.48,59.5215,173.09,"3,214.27",39.6835,단독주택,일반창고,2,0,1,강파이프구조,철근콘크리트구조,기타지붕,122.32,279.63,33.72,1,4,5.3,1,0,동서건축사사무소,허가
충청북도,서천군,신축신고,신축,1,4,제2종근린생활시설,단독주택,"1,037","8,628.24",50.07,874,595.66,35.75,제2종근린생활시설,단독주택,0,0,0,경량철골구조,철근콘크리트구조,기타지붕,"3,144.16",54.37,22.95,0,0,2.7,0,0,(주)건축사사무소 지읒,허가
부산광역시,장수군,도시환경협의(건축허가),이전,2,1,공동주택,다가구주택,"1,024.80","1,295.12",9.76,476.45,135.19,2.4593,방송통신시설,항만시설,0,0,3,철근콘크리트구조,철근콘크리트구조,철근콘크리트,81.97,198.44,61.45,0,2,0,1,0,(주)나래건축사사무소,허가
전라북도,무안군,신축허가,신축,2,1,단독주택,단독주택,692,108,19.86,198,198,101.05,단독주택,축사,0,0,2,경량철골구조,철근콘크리트구조,(철근)콘크리트,87.8,609.12,557.14,0,3,9.1,0,0,(주)이봉우 건축사사무소,허가
경상북도,계룡시,신축허가,신축,2,3,제1종근린생활시설,단독주택,242,"2,747",51.98,73.62,741.18,31.11,창고시설,단독주택,1,0,0,경량철골구조,철근콘크리트구조,기타지붕,224,37.2,957.65,1,0,1.8,0,0,(주)청운건축사사무소,허가
경상남도,포천시,신축신고,신축,1,1,공동주택,사무소,"5,950",296.55,19.94,714.25,805.08,179.87,제1종근린생활시설,휴게음식점,5,0,0,철근콘크리트구조,일반철골조,기타지붕,0,18,0,0,1,2.7,0,0,민건축사사무소,허가
경기도,영천시,증축허가,신축,6,5,공동주택,농가창고,"47,430.40",111.87,22.7,126.78,358.56,"1,116.13",숙박시설,폐기물재활용시설,6,0,0,일반목구조,철근콘크리트구조,기타지붕,0,0,0,0,3,5.15,1,0,삼진ENG건축사사무소,허가
충청북도,제주시,신축허가,신축,1,0,단독주택,단독주택,660,80.49,16.3822,926.32,"1,297.18",10.3889,단독주택,단독주택,0,0,0,강파이프구조,강파이프구조,기타지붕,54.78,567.54,499.07,0,0,9,0,0,무성건축건축사사무소,허가
강원도,정읍시,신축허가,신축,1,0,단독주택,단독주택,647,769.15,18.84,"1,318.75",16.5,12.2596,단독주택,단독주택,0,0,5,경량철골구조,철근콘크리트구조,(철근)콘크리트,365.94,33.84,"1,520.20",0,3,9.9,0,0,민건축사사무소,허가
경상남도,아산시,신축신고,신축,1,0,동.식물관련시설,농업용창고,630,403.94,32.55,"4,657.41",147.95,80.3551,제2종근린생활시설,기타공장,9,0,3,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,51.41,54.37,54.37,1,6,2,1,0,주식회사 건정건축사사무소,허가
제주특별시,계룡시,신축허가,신축,1,1,제2종근린생활시설,단독주택,205,"1,311.32",59.5,115.8,"1,027.24",2.4593,제2종근린생활시설,다가구주택,9,0,1,경량철골구조,철근콘크리트구조,철근콘크리트,54.94,129.51,31.36,1,5,8.15,0,0,(주)케이지엔지니어링 종합건축사사무소,허가
경기도,진천군,신축허가,증축,1,1,제2종근린생활시설,사무소,"1,155",958.04,55.24,147.1,443.2,30.56,단독주택,단독주택,6,0,1,철근콘크리트구조,철근콘크리트구조,기타지붕,73.16,72.03,69.16,1,2,6.2,0,0,(주)동우에이스건축사사무소,허가
강원도,강서구,증축신고,증축,1,0,제2종근린생활시설,단독주택,"11,245.30",198,55.688,88.59,384,124.8927,단독주택,축사,6,0,2,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,72.8,49.32,78.56,2,7,151.6,2,0,건축사사무소 하랑,허가
경상북도,산청군,신축허가,신축,1,0,방송통신시설,공공업무시설,"16,595.70",618.75,9.3,55.6,765.6,52.776,문화및집회시설,기타동식물관련시설,16,0,0,경량철골구조,철근콘크리트구조,(철근)콘크리트,459.2,10,99.56,0,1,2.85,0,0,종합건축사사무소 일오삼,허가
경상남도,울진군,신축허가,증축,1,1,제2종근린생활시설,제2종근린생활시설,660,678.8,33.24,333.36,97.83,28.62,단독주택,축사,0,0,1,벽돌구조,철근콘크리트조,기타지붕,0,198,0,0,2,7.3,0,0,김정태 건축사 사무소,허가
충청남도,용산구,증축신고,신축,1,0,창고시설,단독주택(1가구),"1,130",97.92,16.831,244.59,"5,045.49",40.72,제1종근린생활시설,일반음식점,15,0,3,철근콘크리트구조,철근콘크리트구조,기타지붕,109.17,115.63,336.41,0,6,4.15,1,0,건축사사무소 태두,허가
경상남도,양산시,신축허가,신축,1,0,단독주택,단독주택,985,224.01,64.97,141.17,"1,133.59",35.14,단독주택,단독주택,0,0,2,벽돌구조,시멘트벽돌,기타지붕,42,88.2,54,0,0,7.1,0,0,예담 건축사 사무소,허가
전라북도,포천시,신축허가,신축,1,2,단독주택,단독주택,997,72.65,33.76,799.44,"317,779.54",21.86,단독주택,단독주택,0,0,4,경량철골구조,철근콘크리트구조,기타지붕,99.12,118.8,97.6,0,2,8.6,0,0,건축사사무소 효 창,허가
강원도,고흥군,용도변경허가,증축,17,1,제1종근린생활시설,단독주택,"2,655",478.9,2.1731,693,"1,258.33",46.92,제2종근린생활시설,기타창고시설,3,0,3,일반철골구조,철근콘크리트구조,기타지붕,100.3,166.3,"4,404.27",0,2,11,0,0,건축사사무소 세종,허가
경기도,포항시 북구,신축신고,신축,3,0,단독주택,제2종근린생활시설,"3,760","3,216.05",59.87,"1,075.96",330.24,7.8802,단독주택,단독주택,7,0,0,철근콘크리트구조,철근콘크리트구조,기타지붕,85.86,246.58,465.28,0,0,24.3,0,0,이룸 건축사사무소,허가
전라남도,동구,증축신고,증축,2,0,방송통신시설,외 4,"3,415",87.48,26.75,91.8,212.2,28.91,방송통신시설,항만시설,0,0,0,벽돌구조,철근콘크리트구조,기타지붕,156,21,25,1,2,23.3,1,0,상우건축사사무소,허가
인천광역시,상주시,신축허가,신축,1,1,제2종근린생활시설,"휴게음식점,소매점","1,320","17,316.11",39.24,445.81,597.24,99.49,동.식물관련시설,일반음식점,0,0,4,철근콘크리트구조,철근콘크리트구조,철근콘크리트,60.84,790.98,"5,617.26",1,5,5.23,1,0,주식회사 아스포종합건축사사무소,허가
경상북도,강화군,증축신고,증축,1,3,제2종근린생활시설,소매점,"1,984",508.2575,19.76,"2,415.29",317.96,149.6882,제2종근린생활시설,단독주택,0,0,2,일반철골구조,철근콘크리트구조,기타지붕,116.33,246.99,129.6,0,3,9.6,0,0,영광 건축사사무소,허가
전라남도,서구,신축허가,신축,1,0,동.식물관련시설,제조업소,660,193.88,23.29,244.59,882,22.77,제2종근린생활시설,소매점,0,0,2,일반철골구조,철근콘크리트구조,기타지붕,24.63,37.8,"2,703.31",0,0,4.1,0,0,SiN종합건축사사무소,허가
서울특별시,남구,신축허가,신축,1,1,제1종근린생활시설,단독주택,162,198,52.83,36,198,16.78,제2종근린생활시설,소매점,3,0,1,일반목구조,철근콘크리트구조,기타지붕,198,559.19,123.2,0,0,3.05,0,0,건축사사무소 동희,허가
경상북도,함안군,신축허가,신축,1,2,단독주택,다가구주택,54.9,233.7,19.89,17.56,128.09,55.52,단독주택,사무소,7,0,5,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,154.56,8.1,14.68,1,6,7.3,1,0,여원건축사사무소,허가
경상북도,진안군,증축신고,증축,1,3,단독주택,단독주택(1호),350,284.54,56.796,93.07,"1,522.50",41.44,제2종근린생활시설,축사,6,0,0,일반철골구조,철근콘크리트,기타지붕,290,456.43,14.68,0,3,6.3,0,0,에이포스트건축사사무소,허가
전라남도,원주시,신축허가,증축,1,1,동.식물관련시설,다세대주택/업무시설(오피스텔)/제1종근린생활시설(소매점),"11,524",861.24,38.15,"1,459.58","7,224.80",2.4593,제2종근린생활시설,일반음식점,0,0,0,철근콘크리트구조,철근콘크리트구조,기타지붕,0,48,0,1,3,12.1,0,0,(주)가운건축사사무소,허가
전라남도,공주시,용도변경허가,신축,1,2,방송통신시설,다세대주택/업무시설(오피스텔)/제1종근린생활시설(소매점),"2,053",26.46,19.89,195.24,"1,212.24",20.7342,방송통신시설,액화석유가스충전소,9,0,0,철근콘크리트구조,철근콘크리트구조,기와,121.95,54.37,54.37,1,6,3.16,1,0,건축사사무소 유앤정,허가
경기도,충주시,신축허가,신축,171,0,동.식물관련시설,단독주택,"7,661","1,030.71",35.26,"2,680","1,377.36",13.77,단독주택,소매점,0,0,1,벽돌구조,철근콘크리트구조,기타지붕,122.4,48.67,"2,767.67",0,2,8.15,0,0,영광 건축사사무소,허가
경기도,제주시,신축신고,신축,2,3,제2종근린생활시설,단독주택,275.7,198,15.5,626.34,492.32,58.81,제2종근린생활시설,단독주택,2,0,0,경량철골구조,철근콘크리트구조,기타지붕,300,79.65,647.39,0,0,5.5,0,0,건축사사무소지우,허가
경상북도,화성시,신축허가,신축,2,0,동.식물관련시설,축사,360,397.77,40.53,336.14,382.44,28.3677,제2종근린생활시설,소매점,11,0,0,일반철골구조,철근콘크리트구조,기타지붕,143.1,75.9,99.49,0,0,11.97,0,0,(주)케이지엔지니어링 종합건축사사무소,허가
경기도,나주시,증축신고,증축,3,1,단독주택,단독주택,464,77.664,73.72,"1,083.20",149.34,150.0682,단독주택,단독주택,0,0,2,벽돌구조,철근콘크리트구조,기타지붕,61.2,138,128,0,1,8.3,1,0,홍진건축사사무소,허가
전라남도,나주시,증축신고,증축,1,0,단독주택,축사,"47,430.40",85.91,32.25,144.27,"1,166.44",101,단독주택,소매점,0,0,5,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,63.78,79.2,80.4,0,4,7.25,1,0,호림디자인건축사사무소,허가
강원도,칠곡군,신축신고,신축,1,1,동.식물관련시설,다가구주택,710,278.6,23.74,79.33,135.69,44.92,동.식물관련시설,다가구주택,10,0,0,철근콘크리트구조,철근콘크리트구조,기타지붕,300,9.6,330,0,6,4.4,1,0,건축사사무소 도솔,허가
제주특별시,계룡시,증축신고,증축,1,0,단독주택,단독주택,"1,278","1,611.60",28.66,46,937.79,67.86,단독주택,기타동식물관련시설,12,0,3,철근콘크리트구조,철근콘크리트구조,철근콘크리트,31.36,68.4,394.6,1,1,5.15,0,0,천지건축사사무소,허가
경상북도,제주시,신축허가,신축,1,0,제2종근린생활시설,다세대주택/업무시설(오피스텔)/제1종근린생활시설(소매점),"9,683",171.47,2.1731,"1,166.44","1,166.44",2.4593,제2종근린생활시설,기타동식물관련시설,20,0,1,경량철골구조,철근콘크리트구조,기타지붕,83.13,268.53,250.48,0,1,3.16,0,0,건축사사무소필,허가
경상북도,단양군,신축허가,신축,1,2,동.식물관련시설,종교집회장,624,"1,014.70",11.62,72.8,"6,342,092",50.0685,동.식물관련시설,소매점,0,0,0,철근콘크리트구조,철근콘크리트구조,기타지붕,51.41,17.6,74.12,0,0,6.7,0,0,(주)마루 건축사사무소,허가
